customer_id,months_active,logins_per_month,support_tickets,plan,ltv,is_churned,nps_score
F1932,6.0,0.0,4.0,Professional,2684.03,0,7
F1933,,72.0,3.0,Professional,3220.96,0,8
F1934,11.0,63.0,3.0,Professional,6091.52,0,6
F1935,17.0,45.0,3.0,Professional,7056.27,1,6
F1936,36.0,138.0,1.0,Enterprise,8618.46,0,9
F1937,2.0,23.0,10.0,Starter,1175.2,0,5
F1938,18.0,74.0,0.0,Enterprise,8973.61,0,8
F1939,24.0,55.0,3.0,Professional,2054.12,1,6
F1940,8.0,0.0,10.0,Starter,1439.66,0,5
F1941,7.0,13.0,6.0,Starter,1497.66,0,2
F1942,1.0,11.0,8.0,Starter,1646.56,0,2
F1943,18.0,67.0,3.0,Professional,4582.57,1,8
F1944,5.0,,2.0,Professional,7088.75,0,9
F1945,4.0,44.0,2.0,Professional,2584.45,0,4
F1946,7.0,0.0,4.0,Professional,3123.16,0,4
F1947,1.0,68.0,3.0,Professional,2374.26,0,8
F1948,7.0,14.0,7.0,Starter,1615.32,0,5
F1949,4.0,15.0,6.0,Starter,534.48,0,5
F1950,2.0,17.0,0.0,Professional,2510.82,0,7
F1951,1.0,18.0,3.0,Starter,1283.91,1,3
F1952,1.0,31.0,5.0,Starter,246.46,0,4
F1953,1.0,50.0,1.0,Professional,1791.85,0,6
F1954,8.0,71.0,3.0,Professional,2193.66,0,4
F1955,40.0,93.0,0.0,Enterprise,8006.5,0,8
F1956,19.0,117.0,1.0,Enterprise,26818.73,0,9
F1957,7.0,16.0,3.0,Professional,5154.53,0,5
F1958,3.0,74.0,5.0,Professional,2864.19,1,6
F1959,48.0,58.0,3.0,Professional,3014.53,0,6
F1960,33.0,24.0,5.0,Professional,6771.3,0,5
F1961,2.0,6.0,8.0,Starter,1053.46,1,5
F1962,3.0,56.0,3.0,Professional,6040.43,0,4
F1963,13.0,147.0,1.0,Enterprise,20224.4,0,9
F1964,11.0,91.0,2.0,Professional,3045.17,0,7
F1965,2.0,51.0,2.0,Professional,7807.62,0,4
F1966,4.0,20.0,5.0,Professional,5176.71,0,9
F1967,1.0,17.0,7.0,Starter,348.87,0,4
F1968,1.0,99.0,3.0,Professional,4139.59,0,4
F1969,5.0,0.0,12.0,Starter,725.74,1,6
F1970,9.0,5.0,8.0,Starter,506.77,1,4
F1971,16.0,21.0,4.0,Starter,1873.54,0,1
F1972,21.0,124.0,0.0,Enterprise,31784.84,0,7
F1973,1.0,9.0,2.0,Starter,478.38,0,4
F1974,16.0,60.0,2.0,Professional,3788.96,1,1
F1975,4.0,24.0,8.0,Starter,1548.4,1,4
F1976,17.0,117.0,1.0,Enterprise,13629.66,0,0
F1977,5.0,,3.0,Starter,1223.97,1,0
F1978,16.0,69.0,3.0,Professional,6048.66,0,6
F1979,33.0,111.0,0.0,Enterprise,25657.25,0,8
F1980,35.0,154.0,3.0,Enterprise,27073.03,0,7
F1981,1.0,35.0,7.0,Starter,1442.73,1,5
F1982,12.0,93.0,0.0,Enterprise,34049.76,0,9
F1983,1.0,23.0,2.0,Professional,3752.24,1,5
F1984,12.0,64.0,,Professional,7210.84,1,0
F1985,1.0,2.0,8.0,Starter,141.43,0,5
F1986,1.0,1.0,3.0,Starter,647.59,1,3
F1987,6.0,3.0,5.0,Professional,1816.26,1,2
F1988,24.0,45.0,3.0,Professional,5732.83,1,6
F1989,2.0,54.0,2.0,Professional,2155.14,0,4
F1990,1.0,42.0,5.0,Professional,,0,5
F1991,14.0,89.0,1.0,Professional,5702.85,0,8
F1992,3.0,28.0,8.0,Starter,,0,3
F1993,24.0,103.0,5.0,Professional,,0,6
F1994,1.0,15.0,7.0,Starter,1737.87,1,5
F1995,10.0,84.0,0.0,Professional,5797.29,1,7
F1996,2.0,62.0,3.0,Professional,1698.41,0,4
F1997,27.0,126.0,0.0,Enterprise,31163.83,0,8
F1998,4.0,10.0,10.0,Starter,1491.68,0,4
F1999,7.0,0.0,7.0,Starter,819.06,1,4
F2000,1.0,21.0,6.0,Starter,724.4,0,4
F2001,2.0,26.0,8.0,Starter,1011.66,0,0
F2002,2.0,0.0,3.0,Starter,1747.49,1,1
F2003,21.0,119.0,0.0,Enterprise,14805.6,0,9
F2004,1.0,24.0,7.0,Starter,291.83,1,0
F2005,2.0,11.0,10.0,Starter,1742.81,1,4
F2006,8.0,84.0,3.0,Professional,1670.88,0,4
F2007,2.0,51.0,3.0,Professional,7421.48,0,9
F2008,24.0,41.0,3.0,Professional,3487.34,1,1
F2009,1.0,27.0,3.0,Starter,,1,2
F2010,22.0,31.0,4.0,Professional,2359.92,0,8
F2011,1.0,7.0,5.0,Starter,1814.28,1,3
F2012,5.0,6.0,9.0,Starter,1524.69,1,7
F2013,18.0,85.0,0.0,Enterprise,32952.2,0,6
F2014,5.0,16.0,7.0,Starter,1398.14,1,1
F2015,2.0,42.0,1.0,Professional,2700.51,0,4
F2016,7.0,67.0,3.0,Professional,3503.74,0,6
F2017,3.0,,9.0,Starter,1025.01,1,3
F2018,21.0,86.0,0.0,Enterprise,24395.97,0,8
F2019,2.0,15.0,5.0,Starter,1860.27,1,6
F2020,8.0,91.0,1.0,Professional,3995.68,0,9
F2021,27.0,131.0,1.0,Enterprise,26982.94,0,8
F2022,5.0,40.0,5.0,Professional,7746.56,0,2
F2023,16.0,75.0,2.0,Enterprise,12114.1,0,6
F2024,9.0,8.0,7.0,Starter,1739.15,1,4
F2025,7.0,53.0,1.0,Professional,4234.59,0,7
F2026,1.0,0.0,4.0,Starter,1491.6,1,4
F2027,2.0,24.0,6.0,Professional,3408.0,0,5
F2028,29.0,97.0,1.0,Enterprise,17017.57,0,7
F2029,2.0,12.0,9.0,Starter,151.55,1,5
F2030,2.0,53.0,6.0,Professional,7814.13,0,9
F2031,1.0,8.0,5.0,Starter,1645.56,1,1
F2032,1.0,67.0,0.0,Professional,2110.47,1,5
F2033,1.0,58.0,6.0,Professional,7996.81,0,4
F2034,22.0,108.0,1.0,Enterprise,24335.66,0,7
F2035,8.0,71.0,1.0,Professional,7049.24,1,3
F2036,8.0,20.0,5.0,Starter,226.66,0,4
F2037,23.0,0.0,9.0,Starter,839.96,0,0
F2038,1.0,14.0,5.0,Starter,1372.34,1,6
F2039,5.0,23.0,3.0,Starter,302.22,0,0
F2040,5.0,25.0,5.0,Starter,1028.92,0,1
F2041,44.0,131.0,0.0,Enterprise,,0,8
F2042,1.0,49.0,4.0,Professional,2904.26,0,0
F2043,21.0,65.0,2.0,Professional,3451.75,0,3
F2044,1.0,23.0,9.0,Starter,1937.52,1,5
F2045,10.0,123.0,0.0,Enterprise,15793.51,0,8
F2046,5.0,60.0,4.0,Professional,2887.27,0,7
F2047,3.0,12.0,4.0,Starter,1118.8,1,3
F2048,2.0,21.0,4.0,Professional,5861.23,0,7
F2049,1.0,,2.0,Professional,6213.11,1,5
F2050,4.0,8.0,11.0,Starter,1533.07,1,6
F2051,1.0,38.0,6.0,Professional,1739.41,1,6
F2052,5.0,90.0,3.0,Professional,4059.44,0,5
F2053,14.0,24.0,4.0,Starter,1570.52,0,4
F2054,16.0,69.0,2.0,Enterprise,32431.01,0,8
F2055,,87.0,1.0,Enterprise,24259.4,0,10
F2056,3.0,45.0,3.0,Professional,1839.99,0,6
F2057,24.0,38.0,4.0,Professional,4078.2,0,5
F2058,10.0,62.0,4.0,Professional,1982.48,0,5
F2059,12.0,23.0,1.0,Professional,6365.5,1,7
F2060,2.0,78.0,1.0,Professional,1912.79,0,7
F2061,6.0,14.0,9.0,Starter,452.89,1,3
F2062,1.0,46.0,0.0,Professional,4210.23,0,3
F2063,40.0,119.0,2.0,Enterprise,20491.51,0,7
F2064,1.0,44.0,5.0,Professional,4142.13,0,0
F2065,8.0,0.0,7.0,Starter,980.45,0,6
F2066,2.0,55.0,4.0,Professional,6136.05,0,5
F2067,5.0,11.0,9.0,Starter,801.61,0,2
F2068,2.0,5.0,2.0,Starter,1140.73,0,1
F2069,4.0,25.0,8.0,Starter,676.4,0,7
F2070,1.0,21.0,8.0,Starter,771.89,0,5
F2071,1.0,115.0,8.0,Professional,5489.69,0,7
F2072,24.0,75.0,4.0,Professional,4688.22,0,7
F2073,1.0,8.0,3.0,Starter,1473.77,1,3
F2074,36.0,92.0,0.0,Enterprise,23134.54,0,8
F2075,,105.0,1.0,Enterprise,29696.5,0,9
F2076,17.0,100.0,0.0,Enterprise,19972.02,0,8
F2077,4.0,16.0,4.0,Starter,1032.96,0,5
F2078,44.0,16.0,3.0,Professional,5854.81,0,7
F2079,20.0,139.0,1.0,Enterprise,13973.59,0,9
F2080,3.0,57.0,3.0,Professional,4008.54,0,5
F2081,1.0,,7.0,Starter,1287.2,1,3
F2082,1.0,3.0,6.0,Starter,154.86,1,5
F2083,16.0,61.0,1.0,Professional,4340.31,0,7
F2084,41.0,,0.0,Enterprise,24168.95,0,9
F2085,39.0,33.0,3.0,Professional,7787.94,0,7
F2086,9.0,32.0,4.0,Professional,7200.61,1,7
F2087,2.0,22.0,11.0,Starter,633.41,1,3
F2088,1.0,30.0,7.0,Professional,4796.87,0,4
F2089,46.0,113.0,1.0,Enterprise,9523.19,0,9
F2090,1.0,91.0,2.0,Professional,3064.9,0,4
F2091,10.0,33.0,2.0,Professional,6536.56,0,5
F2092,17.0,166.0,2.0,Enterprise,11329.48,0,9
F2093,1.0,11.0,4.0,Starter,,1,6
F2094,3.0,26.0,5.0,Professional,7636.28,1,6
F2095,3.0,21.0,5.0,Starter,1665.33,0,3
F2096,1.0,57.0,2.0,Professional,6581.88,0,5
F2097,9.0,55.0,6.0,Professional,7119.62,0,7
F2098,41.0,35.0,4.0,Professional,6372.44,1,5
F2099,4.0,57.0,3.0,Professional,2283.81,0,4
F2100,13.0,3.0,4.0,Professional,4857.65,0,8
F2101,41.0,,1.0,Enterprise,19994.59,0,8
F2102,8.0,87.0,4.0,Professional,3522.49,0,4
F2103,1.0,0.0,2.0,Starter,1684.68,1,4
F2104,1.0,44.0,4.0,Professional,4516.9,1,7
F2105,10.0,33.0,4.0,Professional,1891.93,0,3
F2106,9.0,0.0,6.0,Starter,622.43,0,3
F2107,17.0,58.0,1.0,Enterprise,14172.77,0,8
F2108,22.0,84.0,2.0,Enterprise,31961.93,0,8
F2109,1.0,12.0,8.0,Starter,1330.13,1,5
F2110,45.0,154.0,0.0,Enterprise,23130.16,0,7
F2111,1.0,0.0,8.0,Starter,1062.63,1,1
F2112,1.0,17.0,5.0,Starter,1335.21,1,6
F2113,10.0,17.0,6.0,Starter,1534.26,0,1
F2114,41.0,170.0,1.0,Enterprise,22968.39,0,8
F2115,1.0,69.0,6.0,Professional,7598.86,0,5
F2116,4.0,21.0,5.0,Starter,1955.98,0,4
F2117,21.0,72.0,6.0,Professional,7969.73,0,9
F2118,31.0,31.0,2.0,Professional,5851.04,0,10
F2119,1.0,9.0,6.0,Starter,1871.98,1,0
F2120,36.0,153.0,2.0,Enterprise,18920.95,0,9
F2121,19.0,58.0,1.0,Enterprise,31208.99,0,8
F2122,5.0,37.0,2.0,Professional,7409.63,0,8
F2123,30.0,80.0,3.0,Enterprise,32411.79,1,9
F2124,5.0,60.0,2.0,Professional,,0,8
F2125,10.0,107.0,1.0,Enterprise,18978.18,0,8
F2126,2.0,70.0,4.0,Professional,2532.9,0,4
F2127,16.0,52.0,5.0,Professional,3670.72,0,7
F2128,4.0,0.0,8.0,Starter,1557.85,1,4
F2129,23.0,75.0,0.0,Enterprise,14287.91,0,0
F2130,9.0,54.0,2.0,Professional,4608.77,0,5
F2131,8.0,7.0,10.0,Starter,1174.26,1,6
F2132,2.0,9.0,6.0,Starter,1247.33,0,7
F2133,2.0,,5.0,Professional,7582.22,0,3
F2134,20.0,73.0,4.0,Professional,5799.7,1,7
F2135,11.0,99.0,0.0,Professional,6610.94,0,5
F2136,34.0,110.0,,Enterprise,23710.72,0,7
F2137,,8.0,5.0,Starter,,0,4
F2138,9.0,65.0,2.0,Professional,3213.81,1,4
F2139,2.0,9.0,9.0,Starter,498.77,1,1
F2140,44.0,104.0,0.0,Enterprise,33010.64,0,0
F2141,22.0,113.0,4.0,Enterprise,,0,7
F2142,23.0,96.0,6.0,Professional,5864.92,0,4
F2143,1.0,72.0,6.0,Professional,4537.42,1,3
F2144,4.0,23.0,7.0,Starter,815.72,1,3
F2145,12.0,95.0,4.0,Professional,5111.99,1,4
F2146,39.0,147.0,0.0,Enterprise,11255.29,0,0
F2147,2.0,26.0,3.0,Professional,4455.63,0,7
F2148,,,4.0,Professional,4459.89,0,6
F2149,17.0,80.0,1.0,Professional,4999.19,0,5
F2150,12.0,139.0,1.0,Enterprise,25136.51,0,8
F2151,5.0,13.0,7.0,Starter,1918.9,0,0
F2152,11.0,20.0,4.0,Starter,1339.12,1,2
F2153,6.0,54.0,2.0,Professional,7244.21,0,7
F2154,36.0,90.0,1.0,Enterprise,23020.2,0,6
F2155,1.0,7.0,6.0,Starter,1291.16,0,3
F2156,1.0,22.0,8.0,Starter,232.69,1,3
F2157,1.0,5.0,3.0,Starter,353.2,1,5
F2158,3.0,6.0,5.0,Starter,1201.37,0,1
F2159,19.0,73.0,9.0,Professional,4072.13,0,6
F2160,27.0,58.0,3.0,Professional,6692.27,0,6
F2161,26.0,69.0,5.0,Professional,5030.66,0,2
F2162,1.0,24.0,3.0,Professional,7234.89,0,0
F2163,4.0,68.0,4.0,Professional,7820.16,0,5
F2164,17.0,100.0,1.0,Enterprise,11986.15,0,9
F2165,12.0,29.0,1.0,Professional,4066.38,0,6
F2166,29.0,,0.0,Enterprise,25954.49,0,9
F2167,32.0,89.0,1.0,Professional,3485.68,0,3
F2168,16.0,11.0,6.0,Starter,,1,1
F2169,3.0,110.0,2.0,Professional,6789.3,1,6
F2170,3.0,0.0,9.0,Starter,1962.72,0,1
F2171,36.0,16.0,1.0,Professional,6529.72,1,4
F2172,1.0,28.0,6.0,Starter,1094.99,0,5
F2173,2.0,30.0,6.0,Starter,940.77,0,4
F2174,23.0,94.0,1.0,Enterprise,22570.49,0,7
F2175,,15.0,1.0,Starter,979.4,0,2
F2176,27.0,141.0,,Enterprise,21577.98,0,9
F2177,3.0,12.0,8.0,Starter,486.56,0,4
F2178,48.0,58.0,4.0,Professional,7374.32,1,3
F2179,16.0,55.0,3.0,Professional,6404.48,0,2
F2180,18.0,,3.0,Professional,5926.35,0,9
F2181,5.0,11.0,5.0,Starter,1904.86,1,1
F2182,1.0,15.0,10.0,Starter,640.35,0,5
F2183,1.0,16.0,3.0,Starter,254.2,0,7
F2184,12.0,0.0,4.0,Starter,,0,4
F2185,4.0,73.0,4.0,Professional,7989.71,0,4
F2186,,123.0,1.0,Enterprise,23617.68,0,7
F2187,11.0,88.0,0.0,Enterprise,9587.85,0,7
F2188,5.0,99.0,2.0,Professional,6573.04,0,6
F2189,39.0,46.0,3.0,Professional,1979.37,0,0
F2190,10.0,47.0,2.0,Professional,5010.09,1,5
F2191,6.0,21.0,3.0,Starter,627.31,1,2
F2192,12.0,176.0,0.0,Enterprise,32705.72,0,9
F2193,22.0,72.0,3.0,Professional,4433.65,0,0
F2194,9.0,75.0,5.0,Professional,7340.01,0,6
F2195,1.0,4.0,1.0,Starter,668.25,1,4
F2196,1.0,57.0,4.0,Professional,4017.86,0,5
F2197,18.0,41.0,3.0,Professional,7656.27,0,5
F2198,17.0,141.0,1.0,Enterprise,13435.49,0,10
F2199,22.0,74.0,3.0,Professional,5260.26,0,7
F2200,23.0,95.0,8.0,Professional,,0,8
F2201,17.0,55.0,2.0,Enterprise,28902.51,0,7
F2202,1.0,8.0,4.0,Starter,345.66,1,6
F2203,7.0,87.0,4.0,Professional,4341.9,0,7
F2204,17.0,0.0,4.0,Starter,1427.97,1,1
F2205,1.0,75.0,4.0,Professional,4145.61,0,7
F2206,32.0,154.0,0.0,Enterprise,9580.36,0,7
F2207,4.0,14.0,2.0,Starter,1439.71,0,1
F2208,13.0,77.0,0.0,Enterprise,21586.35,0,8
F2209,2.0,13.0,4.0,Starter,121.49,0,5
F2210,39.0,163.0,2.0,Enterprise,24541.71,0,8
F2211,1.0,93.0,5.0,Professional,7479.23,0,5
F2212,38.0,126.0,3.0,Enterprise,10997.7,0,8
F2213,4.0,5.0,4.0,Starter,1222.28,1,0
F2214,18.0,172.0,1.0,Enterprise,27674.06,0,7
F2215,12.0,75.0,1.0,Professional,1960.03,0,7
F2216,8.0,5.0,8.0,Starter,142.97,1,4
F2217,31.0,130.0,0.0,Enterprise,20533.29,0,7
F2218,7.0,17.0,6.0,Starter,1603.25,1,3
F2219,37.0,100.0,1.0,Enterprise,12339.42,0,7
F2220,8.0,18.0,7.0,Starter,1689.61,0,2
F2221,7.0,82.0,4.0,Professional,5767.75,0,5
F2222,19.0,47.0,5.0,Professional,3659.13,0,2
F2223,1.0,27.0,7.0,Starter,1080.07,1,5
F2224,4.0,0.0,9.0,Starter,1934.59,1,2
F2225,1.0,37.0,2.0,Starter,511.23,1,1
F2226,10.0,56.0,3.0,Professional,4746.98,0,3
F2227,7.0,25.0,10.0,Starter,1286.52,0,8
F2228,8.0,60.0,1.0,Professional,2397.09,1,2
F2229,1.0,6.0,6.0,Starter,182.69,1,4
F2230,1.0,14.0,7.0,Starter,125.57,1,2
F2231,1.0,7.0,2.0,Professional,3610.5,0,5
F2232,4.0,21.0,8.0,Starter,240.5,0,5
F2233,31.0,125.0,1.0,Enterprise,29701.79,0,9
F2234,44.0,114.0,1.0,Enterprise,34927.63,0,7
F2235,11.0,73.0,0.0,Professional,1898.47,1,3
F2236,16.0,55.0,3.0,Professional,4312.72,0,7
F2237,18.0,138.0,3.0,Enterprise,8694.77,0,9
F2238,9.0,24.0,5.0,Starter,354.58,1,3
F2239,1.0,9.0,9.0,Starter,713.55,1,4
F2240,1.0,,4.0,Starter,848.03,1,3
F2241,3.0,,4.0,Professional,7608.59,0,4
F2242,10.0,16.0,,Starter,852.09,0,4
F2243,1.0,66.0,5.0,Professional,4725.8,0,7
F2244,34.0,80.0,0.0,Enterprise,14630.75,0,8
F2245,43.0,162.0,0.0,Enterprise,8003.38,0,9
F2246,1.0,34.0,3.0,Professional,7345.67,0,4
F2247,1.0,0.0,5.0,Starter,255.26,1,7
F2248,14.0,164.0,1.0,Enterprise,34034.72,0,8
F2249,16.0,5.0,4.0,Professional,2350.49,0,5
F2250,2.0,24.0,3.0,Starter,1249.27,0,1
F2251,2.0,22.0,9.0,Starter,1998.88,0,3
F2252,16.0,129.0,0.0,Enterprise,11738.54,0,9
F2253,1.0,41.0,2.0,Professional,4255.63,0,7
F2254,40.0,135.0,0.0,Enterprise,29071.44,0,10
F2255,44.0,151.0,2.0,Enterprise,8869.13,0,0
F2256,4.0,30.0,2.0,Professional,5983.59,0,6
F2257,4.0,79.0,0.0,Professional,2022.43,0,5
F2258,7.0,78.0,2.0,Professional,3037.38,0,4
F2259,4.0,17.0,5.0,Starter,404.14,0,5
F2260,15.0,41.0,3.0,Professional,,0,7
F2261,4.0,78.0,6.0,Professional,2672.97,0,3
F2262,,67.0,2.0,Professional,1762.82,0,7
F2263,44.0,89.0,1.0,Enterprise,23865.89,0,9
F2264,8.0,45.0,5.0,Professional,3750.18,1,3
F2265,27.0,75.0,1.0,Professional,4137.09,0,7
F2266,12.0,57.0,2.0,Professional,2273.91,1,3
F2267,24.0,82.0,2.0,Professional,6363.52,1,1
F2268,23.0,46.0,2.0,Professional,5410.1,0,5
F2269,4.0,5.0,4.0,Starter,792.01,0,4
F2270,7.0,109.0,2.0,Professional,2615.24,1,5
F2271,4.0,0.0,5.0,Starter,1227.56,0,9
F2272,38.0,42.0,2.0,Professional,6560.88,0,6
F2273,14.0,61.0,5.0,Professional,3530.58,0,6
F2274,1.0,79.0,7.0,Professional,1668.09,0,6
F2275,27.0,,1.0,Enterprise,13787.29,0,8
F2276,3.0,112.0,,Professional,5935.59,0,7
F2277,7.0,52.0,4.0,Professional,7929.13,0,6
F2278,8.0,33.0,1.0,Professional,1586.95,0,6
F2279,4.0,49.0,3.0,Professional,3490.0,0,4
F2280,2.0,11.0,3.0,Starter,217.84,1,1
F2281,16.0,14.0,6.0,Starter,,0,2
F2282,4.0,30.0,3.0,Professional,4138.44,1,6
F2283,2.0,74.0,2.0,Professional,7485.6,0,5
F2284,1.0,18.0,5.0,Starter,253.07,0,4
F2285,3.0,2.0,12.0,Starter,1576.55,0,3
F2286,7.0,24.0,7.0,Starter,851.52,0,4
F2287,14.0,95.0,2.0,Enterprise,29904.1,0,7
F2288,1.0,3.0,2.0,Starter,1075.46,1,4
F2289,5.0,57.0,1.0,Professional,1755.33,0,4
F2290,7.0,0.0,10.0,Starter,1897.79,1,1
F2291,4.0,69.0,2.0,Professional,2037.77,0,5
F2292,4.0,0.0,1.0,Starter,1235.6,1,7
F2293,1.0,4.0,6.0,Starter,1767.57,1,0
F2294,13.0,94.0,3.0,Professional,2018.5,0,0
F2295,,8.0,7.0,Starter,1152.4,1,5
F2296,9.0,9.0,4.0,Starter,1666.15,1,8
F2297,1.0,27.0,3.0,Starter,1974.02,0,3
F2298,10.0,7.0,9.0,Starter,,0,2
F2299,2.0,22.0,4.0,Starter,628.84,0,1
F2300,6.0,26.0,4.0,Starter,1429.18,0,6
F2301,35.0,134.0,0.0,Enterprise,27055.7,0,7
F2302,7.0,18.0,3.0,Professional,6049.78,0,5
F2303,2.0,39.0,4.0,Professional,7052.69,0,2
F2304,1.0,42.0,8.0,Starter,266.02,1,5
F2305,35.0,105.0,3.0,Enterprise,10927.34,1,0
F2306,13.0,129.0,5.0,Professional,5664.01,0,7
F2307,1.0,32.0,7.0,Starter,1912.37,0,1
F2308,1.0,67.0,3.0,Professional,4527.95,0,7
F2309,1.0,17.0,9.0,Starter,1925.07,1,1
F2310,12.0,10.0,,Starter,1882.36,0,4
F2311,6.0,52.0,3.0,Professional,7368.91,0,6
F2312,46.0,99.0,1.0,Enterprise,32565.98,0,8
F2313,11.0,53.0,1.0,Professional,7339.07,1,7
F2314,1.0,20.0,1.0,Professional,6829.28,1,5
F2315,39.0,77.0,2.0,Enterprise,26764.43,0,6
F2316,9.0,28.0,4.0,Starter,146.38,0,5
F2317,10.0,0.0,10.0,Starter,351.28,1,4
F2318,9.0,77.0,4.0,Professional,2372.51,0,4
F2319,13.0,,3.0,Professional,1653.01,1,2
F2320,1.0,70.0,0.0,Professional,2258.56,1,9
F2321,26.0,113.0,0.0,Enterprise,32833.15,0,9
F2322,14.0,88.0,8.0,Professional,5814.73,0,7
F2323,7.0,46.0,2.0,Professional,3528.47,0,4
F2324,1.0,0.0,7.0,Starter,1607.38,0,1
F2325,,114.0,1.0,Enterprise,21185.98,1,9
F2326,33.0,124.0,1.0,Enterprise,11837.43,0,8
F2327,37.0,116.0,0.0,Enterprise,,0,0
F2328,19.0,20.0,1.0,Starter,743.46,0,6
F2329,13.0,40.0,1.0,Professional,6042.58,1,7
F2330,1.0,2.0,2.0,Starter,652.13,0,4
F2331,7.0,5.0,3.0,Starter,1050.14,0,4
F2332,1.0,9.0,3.0,Starter,1650.88,1,4
F2333,1.0,41.0,2.0,Professional,2519.05,0,7
F2334,5.0,115.0,3.0,Professional,7852.13,1,4
F2335,25.0,27.0,9.0,Starter,233.41,0,4
F2336,1.0,72.0,4.0,Professional,,0,4
F2337,11.0,66.0,5.0,Professional,7454.17,0,8
F2338,1.0,62.0,1.0,Professional,7647.01,0,7
F2339,6.0,18.0,5.0,Starter,541.01,0,2
F2340,7.0,59.0,2.0,Professional,2435.9,0,6
F2341,11.0,56.0,7.0,Professional,,1,4
F2342,1.0,0.0,5.0,Starter,179.75,0,7
F2343,6.0,11.0,6.0,Starter,1021.95,0,7
F2344,48.0,48.0,3.0,Professional,6676.31,0,7
F2345,33.0,97.0,1.0,Enterprise,23126.88,0,10
F2346,13.0,41.0,4.0,Professional,2722.09,0,6
F2347,21.0,62.0,4.0,Professional,4665.79,0,7
F2348,1.0,74.0,0.0,Professional,7488.29,0,8
F2349,5.0,62.0,1.0,Professional,5511.88,0,5
F2350,1.0,22.0,7.0,Starter,1470.83,0,4
F2351,8.0,74.0,3.0,Professional,3685.72,0,7
F2352,32.0,111.0,1.0,Enterprise,13089.06,0,9
F2353,9.0,68.0,6.0,Professional,3161.67,0,4
F2354,28.0,67.0,2.0,Enterprise,22395.8,0,6
F2355,21.0,45.0,2.0,Professional,3321.43,0,0
F2356,1.0,9.0,5.0,Starter,1129.73,1,0
F2357,23.0,165.0,2.0,Enterprise,27110.38,0,7
F2358,,18.0,5.0,Starter,1495.35,0,2
F2359,12.0,21.0,3.0,Professional,2570.45,0,4
F2360,3.0,20.0,12.0,Starter,1525.82,0,5
F2361,3.0,24.0,7.0,Starter,1378.11,1,6
F2362,,52.0,7.0,Professional,1578.03,0,7
F2363,2.0,21.0,5.0,Starter,211.86,0,5
F2364,2.0,0.0,3.0,Professional,5700.62,0,7
F2365,1.0,0.0,6.0,Professional,3994.08,1,1
F2366,2.0,3.0,7.0,Starter,,0,4
F2367,1.0,16.0,2.0,Starter,184.35,0,1
F2368,2.0,93.0,8.0,Professional,2536.09,0,7
F2369,1.0,3.0,5.0,Starter,1919.28,0,1
F2370,1.0,33.0,4.0,Professional,6229.18,1,5
F2371,2.0,57.0,2.0,Professional,4930.09,0,7
F2372,26.0,105.0,,Enterprise,,0,7
F2373,1.0,41.0,2.0,Professional,5524.22,0,7
F2374,25.0,44.0,6.0,Professional,6216.69,0,7
F2375,1.0,,5.0,Professional,3337.24,1,6
F2376,15.0,26.0,4.0,Starter,1219.07,0,5
F2377,4.0,15.0,6.0,Starter,372.61,1,3
F2378,1.0,96.0,4.0,Professional,,0,6
F2379,22.0,67.0,3.0,Professional,1716.06,0,0
F2380,7.0,83.0,4.0,Professional,2908.08,0,5
F2381,46.0,94.0,0.0,Enterprise,10021.45,0,7
F2382,29.0,100.0,1.0,Enterprise,18470.03,0,7
F2383,35.0,100.0,0.0,Enterprise,,0,8
F2384,1.0,52.0,4.0,Professional,3956.57,1,5
F2385,2.0,15.0,7.0,Starter,1680.12,1,2
F2386,4.0,63.0,5.0,Professional,5767.24,0,7
F2387,14.0,104.0,5.0,Professional,,0,3
F2388,16.0,73.0,1.0,Professional,3039.8,0,0
F2389,1.0,42.0,3.0,Professional,7494.01,1,8
F2390,4.0,54.0,1.0,Professional,1852.31,0,7
F2391,4.0,92.0,3.0,Professional,5977.93,0,8
F2392,1.0,22.0,10.0,Starter,1280.36,1,2
F2393,16.0,92.0,3.0,Professional,4366.77,0,7
F2394,6.0,10.0,6.0,Starter,556.61,1,1
F2395,39.0,98.0,1.0,Enterprise,19628.79,0,8
F2396,1.0,8.0,6.0,Starter,1758.27,1,3
F2397,4.0,10.0,8.0,Starter,1689.86,1,2
F2398,1.0,4.0,9.0,Starter,1888.62,1,3
F2399,42.0,62.0,2.0,Professional,3500.66,0,5
F2400,15.0,62.0,2.0,Professional,4016.18,0,4
F2401,2.0,28.0,5.0,Starter,135.58,0,5
F2402,4.0,0.0,4.0,Starter,1891.6,1,3
F2403,24.0,31.0,4.0,Professional,3641.04,0,6
F2404,4.0,23.0,8.0,Starter,867.91,0,4
F2405,1.0,59.0,2.0,Professional,7400.73,0,6
F2406,4.0,56.0,2.0,Professional,4922.89,0,6
F2407,18.0,86.0,2.0,Professional,5180.13,0,5
F2408,5.0,,4.0,Starter,434.84,1,6
F2409,13.0,98.0,1.0,Enterprise,21463.82,0,9
F2410,22.0,33.0,3.0,Professional,7468.36,0,6
F2411,25.0,4.0,4.0,Professional,5131.67,0,5
F2412,1.0,16.0,7.0,Starter,584.72,1,3
F2413,7.0,41.0,4.0,Professional,1702.68,0,6
F2414,6.0,7.0,5.0,Starter,738.97,0,6
F2415,14.0,32.0,5.0,Professional,5221.84,1,3
